time_5min,location,avg_shake_intensity,avg_sewer_water,avg_power,avg_roads_bridges,avg_medical,avg_buildings,count
2020-04-06T01:40:00Z,3,0,1,4.5,5,6.5,5.5,2
2020-04-06T01:40:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,10,0,1,7,7,0,7,1
2020-04-06T01:40:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,15,1,5.5,9,5,0,6,2
2020-04-06T01:40:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:40:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,2,1,4.5,2,4,0,5.5,2
2020-04-06T01:45:00Z,3,0,6.5,0,7.5,3.5,5.5,2
2020-04-06T01:45:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,8,0,8,8,10,0,10,1
2020-04-06T01:45:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:45:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,2,1,6,3,9,0,0,1
2020-04-06T01:50:00Z,3,0,9,2.5,6,3.5,9,2
2020-04-06T01:50:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,5,0,9,7,0,5,5,1
2020-04-06T01:50:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,8,1,5.666666666666667,4,7.333333333333333,0,7.333333333333333,3
2020-04-06T01:50:00Z,9,0,4,1,6,7,10,1
2020-04-06T01:50:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:50:00Z,19,0,8,7,3,0,8,1
2020-04-06T01:55:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,2,0,4,1,7,0,4,1
2020-04-06T01:55:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,8,0,6,4.5,0.5,0,10,2
2020-04-06T01:55:00Z,9,0,5.25,4.5,5.5,5.25,7.5,4
2020-04-06T01:55:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,15,0,7,5.5,4,0,3.5,2
2020-04-06T01:55:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T01:55:00Z,18,0,10,1,6,0,0,1
2020-04-06T01:55:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,1,0,6,1,0,10,10,1
2020-04-06T02:00:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:00:00Z,19,0,10,2,9,0,1,1
2020-04-06T02:05:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,2,0,1.5,8.5,5.5,0,5,2
2020-04-06T02:05:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,4,0,10,8,8,0,0,1
2020-04-06T02:05:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,9,0,9,10,5,10,1,1
2020-04-06T02:05:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,11,0,7.5,5,9,3,5.5,2
2020-04-06T02:05:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,14,0,1,5,1,0,0,1
2020-04-06T02:05:00Z,15,0,5.5,6.5,9,0,9,2
2020-04-06T02:05:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:05:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,2,0,6,9,5,0,5,1
2020-04-06T02:10:00Z,3,0,10,0,2,0,6,1
2020-04-06T02:10:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,6,0,3,4,0,2,10,1
2020-04-06T02:10:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,8,0,9,2.5,8,0,9.5,2
2020-04-06T02:10:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,15,0,0,3,9,0,9,1
2020-04-06T02:10:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:10:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,1,0,6,9,4.5,7.5,5.5,2
2020-04-06T02:15:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,6,0,9,7,6.5,6.5,3.5,2
2020-04-06T02:15:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,8,0,7,8,10,0,6,1
2020-04-06T02:15:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,10,0,8,10,4,0,6,1
2020-04-06T02:15:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,13,0,9,7,10,0,0,1
2020-04-06T02:15:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,15,0,4,0,0,0,10,1
2020-04-06T02:15:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:15:00Z,18,0,10,10,5,0,0,1
2020-04-06T02:15:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,1,0,3,0,10,10,6,1
2020-04-06T02:20:00Z,2,0,2,4,4,0,2,1
2020-04-06T02:20:00Z,3,0,3.5,3.5,3.5,6.5,1.5,2
2020-04-06T02:20:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,6,0,7.5,7.5,7.5,3,10,2
2020-04-06T02:20:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,9,0,10,10,0,2,10,1
2020-04-06T02:20:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,12,0,6,10,10,0,1,1
2020-04-06T02:20:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:20:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,1,0,4,9,3.5,7.5,7,2
2020-04-06T02:25:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,3,0,4,10,10,5,3,1
2020-04-06T02:25:00Z,4,0,10,10,8,0,10,1
2020-04-06T02:25:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,10,0,5,0,10,0,7,1
2020-04-06T02:25:00Z,11,1,10,7,7,9,9,1
2020-04-06T02:25:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,14,0,8,10,10,0,2,1
2020-04-06T02:25:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:25:00Z,19,0,9,6,9,0,0,1
2020-04-06T02:30:00Z,1,0,5,0,4,4,10,1
2020-04-06T02:30:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,3,0,7,0,4,8,3,1
2020-04-06T02:30:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,6,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,8,0,3,1,5,0,8,1
2020-04-06T02:30:00Z,9,0,10,1,4,3,8,1
2020-04-06T02:30:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,12,1,7,10,7,0,10,1
2020-04-06T02:30:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:30:00Z,19,0,5,6,2,0,10,1
2020-04-06T02:35:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,4,0,5,8,2,0,10,1
2020-04-06T02:35:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,6,0,1,4,2.5,3.5,8.5,2
2020-04-06T02:35:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,8,1,3.5,7.5,3,0,3.75,4
2020-04-06T02:35:00Z,9,0,5,8,7,7.5,4.5,2
2020-04-06T02:35:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,15,0,0,1,2,0,3,1
2020-04-06T02:35:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:35:00Z,19,0,8,10,6,0,1,1
2020-04-06T02:40:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,2,0,0,3,10,0,1,1
2020-04-06T02:40:00Z,3,0,10,3,4,10,8,1
2020-04-06T02:40:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,6,1,8,5,2,10,7,1
2020-04-06T02:40:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,8,0,5,3,6,0,10,1
2020-04-06T02:40:00Z,9,0,10,10,5,1,8,1
2020-04-06T02:40:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,14,0,5,5,10,0,4,1
2020-04-06T02:40:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,16,0,10,10,10,0,9,1
2020-04-06T02:40:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:40:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,2,0,9.5,5,9,2,5.5,2
2020-04-06T02:45:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,6,0,7,10,0,0,10,1
2020-04-06T02:45:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,11,0,6,5,6,10,10,1
2020-04-06T02:45:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,15,0,0,0,8,0,7,1
2020-04-06T02:45:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:45:00Z,19,0,7,4,2,0,8,1
2020-04-06T02:50:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,2,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,5,0,7,7,5,10,8,1
2020-04-06T02:50:00Z,6,0,6,6,5,5.5,7,2
2020-04-06T02:50:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,8,1,6,10,10,0,5,1
2020-04-06T02:50:00Z,9,0,4,7,9.5,6.5,7,2
2020-04-06T02:50:00Z,10,0,0,1,0,0,7,1
2020-04-06T02:50:00Z,11,0,0,1,8,0,3,1
2020-04-06T02:50:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,15,0,6.333333333333333,5.666666666666667,6.333333333333333,0,8.333333333333334,3
2020-04-06T02:50:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:50:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,2,0,10,10,10,0,5,1
2020-04-06T02:55:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,6,0,6,3,9,1,10,1
2020-04-06T02:55:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,9,0,7,7,3.5,1.5,6,2
2020-04-06T02:55:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,11,0,10,3,1,5,4,1
2020-04-06T02:55:00Z,12,0,3,8,7,0,0,1
2020-04-06T02:55:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,15,0,1,1,8,0,4,1
2020-04-06T02:55:00Z,16,0,10,0,3,10,10,1
2020-04-06T02:55:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T02:55:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,1,0,10,2,0,10,10,1
2020-04-06T03:00:00Z,2,1,2.6666666666666665,3.3333333333333335,7.333333333333333,0,3.6666666666666665,3
2020-04-06T03:00:00Z,3,0,4,10,3,2,2,1
2020-04-06T03:00:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,5,0,4,2,2,7,1,1
2020-04-06T03:00:00Z,6,0,9,3,2,4,2,1
2020-04-06T03:00:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,8,0,0,7,5,0,0,1
2020-04-06T03:00:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,11,0,3,1,8,3,3,1
2020-04-06T03:00:00Z,12,0,3,9,5,0,1,1
2020-04-06T03:00:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,14,0,8,8,1,0,5,1
2020-04-06T03:00:00Z,15,1,7,6,7,0,4,1
2020-04-06T03:00:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:00:00Z,19,0,2,10,10,0,7,1
2020-04-06T03:05:00Z,1,0,4,9,8,8,7,1
2020-04-06T03:05:00Z,2,0,10,2,1,0,4,1
2020-04-06T03:05:00Z,3,1,5,8,2.5,9,4,2
2020-04-06T03:05:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,6,0,6.5,9.5,8,7,9.5,2
2020-04-06T03:05:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,8,0,0,9,4,0,3,1
2020-04-06T03:05:00Z,9,0,0,9,8,6,10,1
2020-04-06T03:05:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,15,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,18,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:05:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,2,0,10,4,5,0,10,1
2020-04-06T03:10:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,6,0,7.5,2,4,7.5,3.5,2
2020-04-06T03:10:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,8,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,9,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,14,0,10,3,6,0,2,1
2020-04-06T03:10:00Z,15,0,4,4,0,0,6,1
2020-04-06T03:10:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:10:00Z,18,0,0,6,10,0,1,1
2020-04-06T03:10:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,2,0,6,7,7,0,9,1
2020-04-06T03:15:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,4,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,5,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,6,0,5,9,10,2,10,1
2020-04-06T03:15:00Z,7,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,8,0,7.5,2.5,7.5,0,6,2
2020-04-06T03:15:00Z,9,0,10,10,10,2,6,1
2020-04-06T03:15:00Z,10,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,11,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,12,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,13,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,14,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,15,0,3,6,0,0,7,1
2020-04-06T03:15:00Z,16,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,17,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:15:00Z,18,0,7,5,7,0,10,1
2020-04-06T03:15:00Z,19,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:20:00Z,1,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:20:00Z,2,0,4,9,8,0,7,1
2020-04-06T03:20:00Z,3,NA,NA,NA,NA,NA,NA,NA
2020-04-06T03:20:00Z,4,NA,NA,NA,NA,NA,NA,NA
